content,sentiments,label
"这盛世如你所愿
",0.9642971789056206,1
"先辈们，新时代的中国这盛世如你所愿！
",0.9976372874022366,1
"考的全会，蒙的全对
",0.6642134364245337,0
"有中央得感觉
",0.2939519323674532,-1
"难为花姐的汉语包加载了哈哈哈真的好多好多词
",0.9382180021516263,1
"领袖！领袖！！！
",0.5162226758543603,0
"领袖之证是真的爷青回！！！！
",0.21826921709711333,-1
"这盛世如你所愿
",0.9642971789056206,1
"这盛世如你所愿
",0.9642971789056206,1
"考的全会，蒙的全对٩(๑^o^๑)۶
",0.6403998994634409,0
"这盛世如你所愿
",0.9642971789056206,1
"头上有一个泡泡
",0.514934604285222,0
"楠姐依旧貌美如花
",0.8518763884301916,1
"嘿嘿嘿，前排小电视的脖子好诱惑人啊
",0.9333747715125125,1
"爷的领袖之证！！！！！！
",0.2525249410467062,-1
"新的一年，新的开始。好好工作，好好生活。加油WHX
",0.9947161175890944,1
"面包 排面
",0.5256304647555493,0
"考试对的全会蒙的全对
",0.7542658195616089,1
"考的全会，蒙的全对
",0.6642134364245337,0
"这盛世如你所愿
",0.9642971789056206,1
"聂小倩
",0.47629798174899574,0
"衣服不对啊
",0.3973033425512069,0
"说唱新世代
",0.4737672181921908,0
"好帅啊
",0.5,0
"看重播的我一脸懵里
",0.36063072394423346,0
"温柔的歌温柔的人
",0.9858533074093946,1
"考研必胜
",0.9231596591951459,1
"再加入一个反派就完美了
",0.709050952688171,1
"谢添天！！！！！！！！！
",0.11098355342055899,-1
"这衣服好像是从霍格沃兹来的2333
",0.3853863377301888,0
"师爷违和感
",0.7876630697191848,1
"那个男人！
",0.6310679611650483,0
"书中自有颜如玉
",0.9846345541304828,1
"一模全段150
",0.23310080167256841,-1
"擎天柱大哥
",0.21270991843231468,-1
"穿个兵马俑就更好了
",0.865797014368849,1
"高考上岸
",0.7500624229391235,1
"配音谢添天！！
",0.15238126350732883,-1
"大风起兮云飞扬
",0.529577660440823,0
"期末高分！！！！！！！
",0.38541338771052136,0
"配音谢添天！一！
",0.31013956205012483,-1
"这个按钮绝了
",0.23321212913705258,-1
"你富了
",0.5,0
"意想不到
",0.8947368421052632,1
"我的天
",0.38121739130434773,0
"不愧是b站
",0.9895537020097143,1
"最好看的跨年演唱会没有之一
",0.7030615507916904,1
"这就是格局
",0.3333333333333337,0
"我不信
",0.35475909413692364,0
"我同学说他们在瞬移哈哈
",0.6541299100987479,0
"“你的故事，我见证了。”
",0.982099997928554,1
"小破站牛啊
",0.3870738592270684,0
"东出
",0.5,0
"太好听了吧
",0.1908884232601349,-1
"双向奔赴
",0.4737672181921908,0
"男神！
",0.5,0
"反复横跳
",0.23817457644301598,-1
"斗琴的经典曲子
",0.9279631775068596,1
"神奇
",0.879120879120879,1
"DNA真的动了！！！！
",0.19718492521409048,-1
"期末必过！！！！！
",0.4418676719924952,0
"秦王气势
",0.9696587368428279,1
"听完这一声，我哪里都通畅了
",0.7557395762789031,1
"哇哇哇！！！
",0.18970634749291626,-1
"祝我发财！
",0.4737672181921908,0
"回来了
",0.46328671328671334,0
"真的是絕了！好厲害的站！
",0.7795906263232124,1
"我走过你走过的路
",0.8892333138399278,1
"牛
",0.625,0
"好好生活 皆如所愿
",0.9793481780512814,1
"突然懂了
",0.5230352303523035,0
"点一下可以
",0.43653543307086606,0
"简直比德芙还要丝滑
",0.4267663267743973,0
"社保
",0.5,0
"我一点也不快乐
",0.8850892467102205,1
"救命救命我好爱我好爱
",0.9967194544775971,1
"编导过线 高考成功
",0.925595979433219,1
"新的一年，一定一定天天开心！
",0.9317965717798671,1
"找到好工作！！我们仨都有好未来还有我身边爱的人！
",0.9895480225300336,1
"燃炸了
",0.6836163203181703,1
"绝了绝了
",0.5891216912809755,0
"《平衡车》
",0.7212025976896989,1
"高考顺利
",0.9640282841450053,1
"妙蛙妙蛙
",0.8876752915215678,1
"岂曰无衣，与子同袍
",0.0991031667998079,-1
"呜呜呜我怎么出不去了
",0.5,0
"见世面了见世面了
",0.31406725628432997,-1
"书生小倩缠绵缱绻
",0.23003091927372188,-1
"今晚的DNA已经是跨晚的形状了
",0.4432280469500208,0
"上岸！
",0.2500000000000001,-1
"和声小姐姐好漂亮
",0.945954354949646,1
"哇！！！！！
",0.12244897959183676,-1
"这个创意真的很牛
",0.9792784087197605,1
"厉害
",0.35964912280701733,0
"夏目！
",0.5429397676506361,0
"深深！
",0.8333333333333335,1
"好强
",0.5,0
"期末必过
",0.8630530555797129,1
"深深太强了
",0.4500824065101334,0
"泪了
",0.9230769230769229,1
"双向奔赴
",0.4737672181921908,0
"秀啊
",0.875,1
"上岸上岸上岸
",0.029145049739386697,-1
"春晚：你这样搞的我很难做啊
",0.3600517901258301,0
"究极气泡音
",0.42048549270410895,0
"dna在疯狂跳动！
",0.7642709336536204,1
"元旦快乐
",0.980520089475022,1
"粉色的海星
",0.9497646317362007,1
"好帅啊我丢
",0.43764152166216963,0
"男神！！
",0.28565559752879754,-1
"2023上岸
",0.23082833962758653,-1
"新年，和大哥一起上岸！
",0.012702283420941263,-1
"专门切回来看
",0.3470449421950764,0
"这创意真的绝了。
",0.9166014696605989,1
"1
",0.32689832689832665,-1
"What
",0.5,0
"好喜欢副歌
",0.8201779658650382,1
"舞台剧的感觉 好棒
",0.8732158141889411,1
"祝愿我所有今年考研的小伙伴都能顺利上岸！
",0.9938771023166263,1
"嬴驷！
",0.4737672181921908,0
"新的一年会遇见更美好的的事情和更美好的人
",0.990364481097917,1
"绝绝子
",0.5891216912809755,0
"上岸成功，一研为定！
",0.7607166249771519,1
"谢添天，梦幻联动
",0.7181157290197471,1
"一研为定
",0.873454527636221,1
"天使吻过的嗓子
",0.9951280344934119,1
"小破站越来越好！！
",0.27112211003135844,-1
"牛
",0.625,0
"岂曰无衣，与子同袍
",0.0991031667998079,-1
"风  风   风   大风
",0.23417160038499585,-1
"！！！bee！！！
",0.5,0
"前方高能预警
",0.8585877027288564,1
"泪目
",0.7500624229391235,1
"考研上岸上岸上岸。
",0.5196879944198046,0
"我去，马克西姆
",0.4869103343988235,0
"2022教资面试第三战成功，心理学试一次成功
",0.9422699286831376,1
"牛哇牛哇
",0.7143536584286763,1
"WOW！！！
",0.5,0
"哈哈哈哈
",0.8684210526315791,1
"元旦快乐⊙▽⊙
",0.9784094360539279,1
"大风起兮
",0.625,0
"直接氢氧根ohhhhhhhhhh
",0.3942653259844012,0
"小破站NB
",0.1121399158450459,-1
"小破站真出息了！！！！
",0.09368835087688121,-1
"牛啊牛啊，好耶
",0.6924495226848421,1
"新年诸事顺利，找到一个新的合意的工作
",0.40687943985542196,0
"DNA动了
",0.4213577719696612,0
"牛壁
",0.5,0
"空灵，温柔的深深
",0.9337716750244772,1
"  地震明年的跨年晚会都超用心
",0.9980647812795553,1
"考研上岸
",0.9231596591951459,1
"小破站我又来啦
",0.2962067438810505,-1
"摊爸排面
",0.42050011800850784,0
"b站这创意真好，这才是跨年
",0.9531969362882782,1
"秦尚黑
",0.7309322163399262,1
"666
",0.5,0
"柱子哥怎么用升降台
",0.1721537179886774,-1
"都是温柔的人啊
",0.8739798156923675,1
"以后能在b站工作！
",0.7144935796206128,1
"找到一份好工作
",0.7717975966481369,1
"幸福并感激着
",0.9884252687163532,1
"爱丽丝梦游仙境呀
",0.8181860448438737,1
"DNA动起来！！
",0.2255204510361769,-1
"新年快乐啊各位！！
",0.4894012553794328,0
"666
",0.5,0
"本科上岸
",0.6774921075767265,1
"渴望报国，求中央选调上岸
",0.23860836169140376,-1
"路人表示被惊到了
",0.31041609369117307,-1
"考博成功
",0.8890652305473163,1
"这个创意太牛了，啊B你成长了
",0.9933169174787596,1
"威震天来了哈哈哈哈、
",0.9884517194116852,1
"排面
",0.5,0
"岂曰无衣，与子同袍。
",0.0991031667998079,-1
"新年好运
",0.11395766471726465,-1
"一研为定
",0.873454527636221,1
"三文鱼三文鱼
",0.10052242015297785,-1
"考研上岸
",0.9231596591951459,1
"年更up主
",0.7096272067987434,1
"久石让嗷嗷嗷
",0.3289848803576234,-1
"柱子哥
",0.42865296929928376,0
"反复横跳
",0.23817457644301598,-1
"双向奔赴
",0.4737672181921908,0
"2022暴富
",0.1837233963534416,-1
"工作稳定，爱情稳定
",0.9796960104146986,1
"小王子衔着玫瑰来了
",0.9065642741690625,1
"入海 独立思考，保持真我
",0.9587917108836564,1
"我又一次的回来了
",0.4105462453638882,0
"我为后面的笛子声音喝彩，我笛子音乐生
",0.7659940782628302,1
"自强不息，才有生生不息
",0.6062433502012898,0
"涨薪 顺利换工作 身体健康
",0.9358133442200028,1
"我还以为飞了呢
",0.6582327009163452,0
"小破站不愧是小破站
",0.8777307096824901,1
"我爱B站
",0.7472916384312772,1
"我靠！！！！！！！！！！
",0.16666666666666674,-1
"哇啊哇哇哇
",0.5,0
"卧槽泪目
",0.7298610412885121,1
"双向奔赴
",0.4737672181921908,0
"雅思必过
",0.9000299615145507,1
"同一个回头
",0.5699721497250131,0
"都是温柔的人啊
",0.8739798156923675,1
"2022一研为定
",0.8613832738257329,1
"新的一年 完成目标
",0.8825386506229794,1
"召唤洛温
",0.7783854000859206,1
"新的一年 更好的自己
",0.8370957304229135,1
"新的一年，重新开始！爱自己，爱写作，成为自己真想成为的模样！
",0.9201898726709157,1
"英港新申研成功！！！
",0.3471433716205282,0
"富大龙演技绝了
",0.6008087748289641,0
"我靠好牛
",0.740911091813916,1
"我焯  我必上岸！！！
",0.12861180771546887,-1
"双向奔赴
",0.4737672181921908,0
"我亲爱的你呀，要快乐呀新的一年
",0.9963409596304393,1
"终于等到这个节目
",0.4274359546969716,0
"反复横跳
",0.23817457644301598,-1
"宝贝～～～～！
",0.7870513239697398,1
"祝上岸
",0.6512384164331123,0
"视频呢
",0.5217391304347825,0
"哇
",0.5262327818078083,0
"加油考研人我也要加入你们了
",0.9108545628551323,1
"大秦
",0.5,0
"钢琴声音很明显的，只是跳跃单音，目前没有大段演奏
",0.24973851423281002,-1
"岂曰无衣，与子同袍！！
",0.042135824412039335,-1
"退回来再看一遍这个动作
",0.3159393328065081,-1
"成功上岸！！！
",0.10696407516879769,-1
"B站优秀 大爱啊
",0.9481626528757122,1
"我一根手指头点都没这速度
",0.4650422641646874,0
"太牛了吧这个节目
",0.2922877126285153,-1
"岂曰无衣 与子同袍
",0.0991031667998079,-1
"空时换切
",0.4737672181921908,0
"小破站nb
",0.27478991226271954,-1
"woc，排面
",0.4737672181921908,0
"好牛好牛好牛
",0.9498874933085403,1
"叶师傅！！！！
",0.07734812234560295,-1
"顺心如意
",0.5,0
"因为夏目，所以想做一个温柔的人
",0.9036468285332627,1
"享受舞台的样子好有魅力
",0.9791266465618496,1
"B站排面
",0.432433213052955,0
"ohhh
",0.5,0
"牛啊 牛啊
",0.7143536584286763,1
"好丝滑的转音啊
",0.4326956180565833,0
"还能这么玩的233
",0.6895056168365475,1
"遇到女朋友！
",0.683545780176423,1
"不愧是周怼怼哈哈哈哈哈哈
",0.9992115325585397,1
"这么快，看来今年的活儿有点多！
",0.6946728968313777,1
"考研必胜，一研为定
",0.9867823862626868,1
"和爱的人年年一起跨年
",0.4919493741869214,0
"这几句好性感好辣啊
",0.9204965494831163,1
"好听好听
",0.1837233963534416,-1
"那得关注下凤凰传奇的B站
",0.9855993673215134,1
"哔哩哔哩 - ( ゜- ゜)つロ 乾杯~
",0.39649036561138595,0
"这小伙子挺吸粉
",0.8143445112607759,1
"今年和何智慧处上对象
",0.9816966845021697,1
"这个挥手好帅！
",0.7642709336536204,1
"我爱b站我在为你续一年会员
",0.7525348701810103,1
"新生代扛把子
",0.12610646593927477,-1
"2022年心想事成，身体健康！！！
",0.5085620789144066,0
"厉害啊
",0.35964912280701733,0
"厉害啊
",0.35964912280701733,0
"一研为定
",0.873454527636221,1
"龙团！！
",0.28565559752879754,-1
"王于兴师，修我戈矛
",0.22956764150953057,-1
"哇一声派大星！泪目啊！
",0.5791130018340341,0
"太绝了吧
",0.5,0
"怎么买B站跨年晚会门票啊
",0.7503777316432957,1
"岂曰无衣，与子同袍
",0.0991031667998079,-1
"双向奔赴
",0.4737672181921908,0
"期末上岸！！！
",0.1740851772109493,-1
"我的DNA真动了
",0.4737672181921908,0
"工作突飞猛进
",0.5432165349138182,0
"上岸
",0.2500000000000001,-1
"啊啊啊
",0.7499999999999999,1
"好了，我又从那个空间回来了
",0.6052765786443229,0
"有的人就是为了高考而多付出了三年
",0.9818327660746057,1
"明年要开心啊
",0.959029477695406,1
"一研为定
",0.873454527636221,1
"新的一年与自己和解！始终对世界满怀善意！！
",0.7444029023330742,1
"小破站懂我~
",0.293540896336135,-1
"法考上岸
",0.8144857885175223,1
"哇啊啊啊啊啊！
",0.890142453148024,1
"风起
",0.5,0
"怎么有一种mj的感觉
",0.7286715905602331,1
"蒙的都对，写的都对
",0.33488473347643855,0
"唱着倩女幽魂 跳着白蛇传
",0.7414705973868391,1
"深深必须牌面！！！！
",0.25940720899934966,-1
"二建必过
",0.4613523955195139,0
"我从，叶音！
",0.5052378676992395,0
"岂曰无衣与子同袍
",0.0991031667998079,-1
"这个现场机位就很强完全氛围不出戏
",0.7924478344693653,1
"啦啦啦
",0.5262327818078083,0
"富足美满
",0.8437938897592069,1
"九敏，开幕式给我上这个
",0.7376022349634795,1
"新年多多见喜欢的人
",0.16805406365233866,-1
"上岸！！
",0.11761720849022994,-1
"好好听！
",0.46175896454978704,0
"彩
",0.9166666666666667,1
"果然只有b站认真抓晚会
",0.7712961013791522,1
"法语必过！！！！！！！！！
",0.9043638292357026,1
"b站的晚会才有联欢会的感觉
",0.7612137873020101,1
"万事顺意 学业事业有成 遇见爱情 家人平安健康
",0.9905053583868547,1
"突然可爱了起来
",0.8088888888888889,1
"考试过过过过过
",0.9000000000000001,1
"很会挑歌啊，这首适合破站的年轻人
",0.9899410785378209,1
"早日暴富！！
",0.05660619585988469,-1
"天哪！！！
",0.1260545071170065,-1
"好喜欢这个作品
",0.9075934319081789,1
"祝我在2020年幸福快乐
",0.9990167256340525,1
"上岸上岸
",0.09093661119089869,-1
"哇这里的舞台设计好棒！！
",0.892738906715213,1
"威震天来牵姻缘线吗
",0.98669174100907,1
"好好听好好听
",0.5686066570559093,0
"逢考必过
",0.8780844279994069,1
"新年新气象，祝事业有成！2022前端领域必有我一席位
",0.9907769718841397,1
"期末进前50
",0.6827995318958688,1
"不要温和的走进那个良夜
",0.4283678402554886,0
"永远可以相信小破站！
",0.45413543712534865,0
"23考研上岸
",0.8853980626492625,1
"爱自己。更要爱整个世界。
",0.9909483680848906,1
"没有看过夏目友人帐 但声音和歌词都很打动我 听得热泪盈眶
",0.6898721455534221,1
"天啊
",0.38121739130434773,0
"啊啊啊啊啊啊，深深
",0.989951097109573,1
"导播说怕了怕了
",0.21270991843231468,-1
"我丢，DNA懂了
",0.43448859967568687,0
"想起那个我曾暗恋过的女孩了
",0.97921957861455,1
"元旦快乐
",0.980520089475022,1
"小花与男爵
",0.49466646670779324,0
"岂曰无衣
",0.014855783415515966,-1
"怼怼深上线了
",0.7428232986068569,1
"两边唱出来的感情都不一样！太细节了！
",0.9526462822636678,1
"这盛世 如您所愿
",0.9642971789056206,1
"天！我刚刚去了当年
",0.6551348980523467,0
"岂曰无衣，与子同袍
",0.0991031667998079,-1
"白衣服是叶音吗
",0.4662922869199321,0
"最美的夜！！！！！！！！！
",0.5007124897035518,0
"元旦快乐！！！
",0.9217799161103427,1
"此生无悔入夏目，来世愿做帐中妖
",0.9639237111717402,1
"新年(元旦)快乐！
",0.8661990767184221,1
"九敏我见到世面了！！
",0.2769624202639772,-1
"既然请了马克西姆，就不会只让他弹一首。
",0.11307294522087497,-1
"期末超常发挥！！！
",0.6001375667563151,0
"自秦始，大一统刻入灵魂
",0.9093164047076715,1
"dna动了又动
",0.34651257721724915,0
"追到自己喜欢的女孩
",0.8498315640796613,1
"元旦快乐！！！！
",0.9310275418150223,1
"节目字幕出得有心
",0.28670720314182385,-1
"发财和甜甜的恋爱
",0.9813789331056014,1
"吹爆
",0.07917584885837692,-1
"厉害了，我的站
",0.33583404191636157,0
"我的新偶像凤凰传奇哈哈哈
",0.9994114300699417,1
"！！！！！！
",0.0357142857142857,-1
"补
",0.5431034482758622,0
"所愿皆如愿
",0.9826803145426297,1
"找到新工作，期待一个新的开始
",0.8894846663784707,1
"！！！
",0.20637898686679168,-1
"一研为定！！！！
",0.6492482675624419,0
"动了，动了
",0.3706622966377837,0
"这个翻译太绝了
",0.6377966845947073,0
"最爱的歌，哈哈哈哈
",0.9952499584877763,1
"今年考试运气爆棚
",0.9067727256589115,1
"DNA动了
",0.4213577719696612,0
"对面的朋友播到哪儿了
",0.6192969397670759,0
"厉害  反复横跳
",0.13650481327989628,-1
"一研为定
",0.873454527636221,1
"哇摊爸这个好听
",0.31041609369117307,-1
"同步不了要哭了
",0.5304066143292966,0
"元旦快乐朋友们!!!
",0.957080145254844,1
"希望找到活着的意义
",0.805487776240228,1
"新的一年事事顺遂！
",0.6698911696192057,1
"活的！
",0.671717171717172,1
" 家人都平安喜乐 暴富 脱单
",0.6065683087683994,0
"当年就是听他的大鱼才去看的大鱼海棠
",0.7838970736500731,1
"翩若惊鸿，婉若游龙
",0.9676295097631505,1
"升本必过
",0.4929838294482519,0
"新年快乐
",0.7056140991449089,1
"丝滑
",0.7943354104086603,1
"打开的方式不对，关了门再开试试
",0.18482355443135068,-1
"风气 战哉！！！
",0.6484212316702337,0
"那
",0.5262327818078083,0
"qiehuanshikong
",0.5,0
"对面的朋友过来玩呀
",0.7673674636624185,1
"打开的方式不对
",0.32980169716192465,-1
"我靠这个呼应绝了
",0.8113717172248366,1
"bilibili- ( ゜- ゜)つロ 乾杯~
",0.421874597530976,0
"排面
",0.5,0
"元旦快乐
",0.980520089475022,1
"领袖之证！！！！！！
",0.06981067112504746,-1
"考研上岸
",0.9231596591951459,1
"这节目好酷俩个人隔空对唱
",0.2523210371562614,-1
"夏目友人帐
",0.1103057630359302,-1
"牛掰
",0.6000799053524202,0
"今年一定要考上理想的大学！！！！
",0.868585416555463,1
"2022新的开始，冲啊铁子！！！
",0.2573060975277216,-1
"安陵容：冰嬉没有我不能够！！
",0.841501253125212,1
"张晚意！！
",0.129952264274644,-1
"木子涵同学，新的一年要开开心心哦
",0.9788317025821146,1
"想看久石让来现场演奏。
",0.28401122365650744,-1
"眼泪在眼眶里打转
",0.9936209042387365,1
"牛
",0.625,0
"叶师傅
",0.23815564246526966,-1
"救命救命
",0.9350851483655283,1
"这个手指秀出残影啊
",0.9401759617081344,1
"我哭了
",0.7049180327868854,1
"DNA动了
",0.4213577719696612,0
"又想起了碎碎冰
",0.9560429477540645,1
"今年希望能进大厂
",0.7075948733826616,1
"看到他突然泪目了
",0.7500624229391235,1
"几个台的跨年都有他两
",0.2692163740788257,-1
"w哇啊啊啊啊啊啊啊啊
",0.9815548945301423,1
"这里开口就哭了
",0.47640401848984837,0
"元旦快乐
",0.980520089475022,1
"这歌词很现实
",0.9621560776697172,1
"想起当初那英不选他是多么的庆幸
",0.9782552055518341,1
"上岸变瘦到95斤找到理想爱情甜蜜一起上进努力！
",0.9962386119007896,1
"希望新一年身体健康，成功脱单！
",0.9603938313046342,1
"DNA动了
",0.4213577719696612,0
"好耶
",0.5,0
"真的想去一次现场
",0.2431094915987122,-1
"摊爸
",0.6405261043429027,0
"家人朋友身体健康，业绩涨涨涨
",0.9941394503112756,1
"我想皮一下
",0.5575476368335387,0
"厉害厉害
",0.22118013601019315,-1
"马克西姆！！！！1
",0.4737672181921908,0
"我想知道这个小姐姐是谁
",0.7699998025984575,1
"咱们今年一定谈个甜甜的恋爱！
",0.9764834658910851,1
"哭了一开口就
",0.6376387127371255,0
"元旦快乐
",0.980520089475022,1
"元旦快乐
",0.980520089475022,1
"一切顺利
",0.7485380116959063,1
"找到对象家里生意越来越好
",0.893579740271595,1
"2021法考上岸
",0.7980897750163769,1
"法考上岸
",0.8144857885175223,1
"声音太治愈我了
",0.4092519100876738,0
"我的网易歌单已经连续三年是你了哥
",0.663128040070194,0
"王于兴 师，修我戈矛
",0.037453124235811375,-1
"我们的考点，是他们的一生
",0.8256734028177327,1
"可它终于有舞台啦
",0.6808111431229933,1
"好爱
",0.8360979522524873,1
"太酷啦
",0.5691830646088247,0
"一研为定！！！
",0.617732521787879,0
"哇塞！倩女幽魂，我最爱
",0.7299095961421846,1
"教资证拿到手
",0.5456196396530099,0
"没看过
",0.4125743266183588,0
"小破站np！
",0.27478991226271954,-1
"我到底应该看那个啊呜呜呜
",0.5425812549482557,0
"2022开始自己的新启程
",0.37807258150573353,0
"想起了闪光少女那段斗琴
",0.9986291741289517,1
"卧槽
",0.5,0
"谢甜甜！
",0.9375390062195954,1
"期末不挂科!!和喜欢的人在一起!
",0.5033735326726888,0
"真的是叶师傅啊
",0.3066431088513416,-1
"对！！！！！
",0.12244897959183676,-1
"上海自来水来自海上
",0.7697001941171343,1
"哔哩哔哩 (゜-゜)つロ 乾杯～
",0.4487554659448032,0
"新年快乐！祝福大家越来越好！！！
",0.9526043948306442,1
"zhuanben
",0.5,0
"每一律动都拨动心弦
",0.8446896085040759,1
"我丢
",0.4636363636363635,0
"zhunb
",0.5,0
"嫡长子排面！！！！
",0.17855431630325092,-1
"期末考试顺利成功，然后2022年下半年可以考上好的一所中学
",0.9997304880123061,1
"kaoya
",0.5,0
"前面的，我也在等许嵩出来
",0.6321844467865266,0
"这个间奏接的太好了
",0.36407967899452487,0
"这翻译 真的有水平啊
",0.5697784617595979,0
"春晚有压力了
",0.7908509945105974,1
"伤口不留疤 奖金多多拿
",0.7995813100961402,1
"深深宝宝
",0.9286215230397709,1
"期末不挂科
",0.4614101965765601,0
"元旦快乐！！！！
",0.9310275418150223,1
"DNA动了
",0.4213577719696612,0
"上来就捅了马蜂窝了
",0.15670952903317958,-1
"逢考必过
",0.8780844279994069,1
"四箱（大声）
",0.20204868702157752,-1
"今年没有前两年火啊
",0.3585098885337491,0
"电话是空。
",0.17740449190819296,-1
"啊啊啊啊
",0.890142453148024,1
"卧槽!童年来了
",0.9161932331818383,1
"上岸中传
",0.5170015443634268,0
"一研为定
",0.873454527636221,1
"爱丽丝梦游仙境片尾曲！！！巨好听朋友们
",0.26303409342405293,-1
"2022上岸
",0.23082833962758653,-1
"元旦快乐！！！
",0.9217799161103427,1
"B站nb
",0.49865659255074124,0
"动了
",0.44715447154471544,0
"棒棒棒
",0.9998257204607802,1
"人生路
",0.8571428571428571,1
"和她一起走下去
",0.5826296743063932,0
"我太非酋了，一次都没中
",0.3192326989687374,-1
"四十五切三文鱼
",0.04831560051670847,-1
"卧槽卧槽
",0.4737672181921908,0
"上岸
",0.2500000000000001,-1
"2022，找到一辈子，愿意相伴的人
",0.8231465062234875,1
"上岸上岸上岸！！！
",0.006979241148976745,-1
"张力，一定快乐成长啊！
",0.9996167434151578,1
"知道我们从哪里来，我们就不会在未来的路上迷茫
",0.9766227360894064,1
"你还有多少惊喜是朕不知道的
",0.8348499687834343,1
"今年学业一定要进步
",0.8333333333333333,1
"血洗b站的男人啊啊啊啊啊啊
",0.9750802596507783,1
"我眼泪瞬间飙出来了
",0.960778633031095,1
"2022年越来越好
",0.7080052950837511,1
"qia
",0.5,0
"相遇爱情，找个对象，哈哈哈
",0.9965199666660944,1
"2022高考加油！
",0.9871796939608679,1
"o(￣▽￣)ｄ
",0.5,0
"大家元旦快乐
",0.980520089475022,1
"马克西姆
",0.5,0
"新的一年，大家都要快乐
",0.9737944460743236,1
"对面朋友，新年快乐！
",0.7958802910978868,1
"哇哇哇
",0.5,0
"太牛壁了
",0.3205815415310954,-1
"希望我的身体快点好起来
",0.930434387408123,1
"一研为定一战成硕
",0.87909563749451,1
"三体人攻过来了，护我大秦！
",0.6704155240998178,1
"动了心动了
",0.6330159377882937,0
"论文中中中！
",0.9925193309222462,1
"一切顺利
",0.7485380116959063,1
"新年快乐
",0.7056140991449089,1
"弹古筝的妹子好漂亮！！！
",0.8141525043470352,1
"新年快乐，愿新的一年里一帆风顺如愿以偿
",0.955341181405243,1
"仁慈的父
",0.9956130937584817,1
"考研必上
",0.9874645565724824,1
"才反应过来，这是说书人吖！
",0.3707399326035501,0
"一战成硕
",0.4007001343939727,0
"公考上岸
",0.6640829893046318,0
"逢考必过
",0.8780844279994069,1
"风！风！大风！
",0.34985861174688127,0
"我们的考点是他们的一生，泪目了
",0.9275188397491098,1
