content,sentiments,label
"看吧，排名第一的反而不好表现
",0.3709462097353464,0
"不对吧，投资不谈钱?
",0.2474087325089519,-1
"学历高没经验啊，老师都是有经验的
",0.9417020916394576,1
"晚婷非常厉害
",0.33583404191636157,0
"我努力的上限也达不到别人的起点 哭了
",0.6928183158302609,1
"剑桥重复了哈哈哈
",0.8375312969855885,1
"剑桥才排11
",0.23476786917873704,-1
"学教育的也可以搞金融?
",0.9813552321800463,1
"离谱 教育也可以
",0.6936191474155645,1
"还有剑桥的 。。。。。
",0.35072516527654074,0
"英语好也是一种优势
",0.7926151426646313,1
"可以给外国人做投资
",0.9320259763367761,1
"清北复交要不就名校海龟
",0.904915884987133,1
"华泰都这么卷了
",0.3034897391814312,-1
"高薪酬美滋滋
",0.9240011473500075,1
"解说员是吧
",0.5531549239358612,0
"口水话
",0.2698482357570534,-1
"?
",0.5262327818078083,0
"有点像李沁
",0.3954018966344859,0
"太复杂了吧。。。。
",0.22453115618800568,-1
"一个双非金融生看的瑟瑟发抖。。。。。
",0.9335095003264534,1
"想多了中后台招的人都是前台业务经验丰富的升上去的。。
",0.077330026976965,-1
"哈哈哈哈哈
",0.8684210526315791,1
"这还有个校友
",0.7086926987344219,1
"拍的太劣质了
",0.09407234457289881,-1
"这些人的名字都特别
",0.6717695019796444,1
"这个有点无语
",0.36598634530577345,0
"它本身有这样的作用，但是当代资本已经扭曲了
",0.9985430987085463,1
"能有几个普通人吗
",0.9545454545454545,1
"杠杆肯定要早上。。其他人都太菜了
",0.054714024462680255,-1
"感觉这个综艺感好强啊
",0.6696412131651128,1
"搞笑呢，搁这看颜值
",0.14522766371774765,-1
"总人数30，百分之五十pass，第三象限是6进3
",0.18460739272465732,-1
"一半的风险是0.75
",0.4494932597534076,0
"尴尬
",0.32258064516129026,-1
"霸道女总裁
",0.43684551535567273,0
"这一看就是从小不缺钱的
",0.10773664912187597,-1
"太理想化了，讲理念还行，不是金融人的样子
",0.9864115708569332,1
"牛人
",0.665672213369363,0
"规则简单了点，如果假如每次叫价，即使不成功也要付出百分比价格  会更好
",0.9747159461414017,1
"小姐姐很优秀啊！不是只有颜值！
",0.924335339867692,1
"北京大学本科真的很优秀
",0.9900976113687655,1
"宝藏男孩
",0.9859087745191125,1
"商科学费好贵的
",0.5545015933462142,0
"商科没有吧
",0.752384016000587,1
"好帅！
",0.5,0
"犀利
",0.692307692307692,1
"小哥哥好看
",0.986242266682505,1
"好好看
",0.6280659780296179,0
"对啊人厉害
",0.4015436056530425,0
"好难啊
",0.5555555555555554,0
"谢真小姐姐
",0.8262271437864699,1
"好犀利
",0.7942626670165847,1
"不行吗
",0.391473436392638,0
"好厉害
",0.4907501449846001,0
"这位太鸡贼了
",0.33049704792916945,-1
"猜到了
",0.2500000000000001,-1
"林子健
",0.8437938897592073,1
"不应该是十六吗
",0.34527875471283087,0
"反方就一位姑娘
",0.7902494203179924,1
"厉害了
",0.35964912280701733,0
"哇
",0.5262327818078083,0
"颜值好高
",0.7484564586782375,1
"很公平
",0.27296600931282544,-1
"共情了
",0.6139754597657344,0
"剪掉了好多
",0.39627584391488624,0
"漂亮的小姐姐
",0.9617512910082968,1
"我也小垃圾
",0.12811343325961733,-1
"都是名校诶
",0.3323362383923216,-1
"也有不是海龟的
",0.612718738264278,0
"元培学院真的好厉害
",0.8272463372181805,1
"卷
",0.47058823529411753,0
"好实在
",0.4292874943993754,0
"    这部分让李佳琦来
",0.3954018966344859,0
"那你这样说，那老板学历可能更低
",0.2719424846779678,-1
"颜值高有时候也会成为负担
",0.9617449526689752,1
"金融行业学费挺高
",0.9954340858333417,1
"我猜也是
",0.6578947368421054,0
"这个有看头了
",0.466666666666667,0
"对上了
",0.5099050763516304,0
"你不是一个人
",0.39103414033050077,0
"实话
",0.19999999999999996,-1
"都是高学历
",0.5544465665204075,0
"还是政治考量。像那个第1名泰法尔赛了就可以淘汰了。
",0.8921914058915363,1
"估计说英语那个近不到后，后期吧，节目不好做。
",0.18890558937880442,-1
"什么玩意儿，
",0.38536974864128537,0
"导师是有经验和阅历的，这不光是学历能带来的!!!
",0.9029182521430493,1
"从上往下做，品牌容易，从下往上就难。
",0.6594151094785919,0
"茅台是打江山那一代人代言的红色奢侈品。
",0.98258370841104,1
"这就是这样的行业。
",0.7600000000000001,1
"那后面的不是继续可以抢。
",0.4741349136631927,0
"那说在前面的岂不是吃亏了。
",0.026647055715545487,-1
"真正的大牛，哪有时间来参加这种节目。除非第2届第3季节目做出影响力大。
",0.9799088412988854,1
"学校都没重复的。
",0.9132317885774948,1
"一些不是全部呀
",0.3693910911319984,0
"这个感觉可以
",0.5483091787439613,0
"这样说感觉就不行
",0.18259882101380542,-1
"就真的是，金融界的offer
",0.7925791052421636,1
"长相比较符合她的审美吧哈哈
",0.7640825440222255,1
"好贱
",0.5,0
"yue。。。
",0.5,0
"阿岳阿岳
",0.4737672181921908,0
"米脸
",0.34643417406158716,0
"欢迎光临可还行
",0.7742196143533778,1
"好哥 似乎是来坐板凳的，感觉一句话都没说过....
",0.28479928719786685,-1
"没有offer好看呢
",0.6892074482293215,1
"这些题目都有些太弱了……
",0.9249979030547956,1
"要不要安排的这么假
",0.33689391835036375,0
"前面发按照举牌顺序来的你们是在搞笑吗？
",0.03188013864650996,-1
"她项目不是完成的挺好吗，啥叫其他不出色
",0.8734930720834307,1
"这个算现金流不是基本吗
",0.1598804006156045,-1
"马东不想聊了
",0.32111548562772174,-1
"是华泰吗
",0.32993890472369136,-1
"大实话
",0.19999999999999996,-1
"哈哈哈哈哈
",0.8684210526315791,1
"这段好刻意
",0.9348904671946657,1
"人家在第一象限拿了第一名啊，为什么要扣颜值的帽子
",0.47736960027090336,0
"哇 果断买入全场最高
",0.6184777508821596,0
"我连规则都没听懂？
",0.5351074212838146,0
"因为钱多
",0.2991169977924947,-1
"那为什么他排第四
",0.22116287291329995,-1
"我的天哪有人20以上啊
",0.28354944473064525,-1
"双子座
",0.5874127495371587,0
"杠杆来了
",0.5,0
"理想化 嫩了 投资人 资本看回报 少给我扯什么理想
",0.9910918522207282,1
"装个菜
",0.23160235217940373,-1
"太天真了
",0.5093381140522978,0
"导师学历普遍拉了
",0.8937661489617742,1
"这是程序员和项目经理吧吧，做app和运营
",0.24643449224119474,-1
"原因你是太单纯，不知道国内有多卷~
",0.6448169935748205,0
"middle office就别强行road show了。。
",0.33755135338416886,0
"想看计算机系的offer
",0.690817215344733,1
"真的在Goldman Sachs 实习过吗？感觉挺水的
",0.7719405123828801,1
"好奇怪，20分钟就准备了这个？
",0.3996273483578572,0
"这不错
",0.8612132352941176,1
"真的好帅
",0.5858796007828936,0
"把高盛拒了，也不知道回头会不会后悔
",0.05349601533022785,-1
"卖房
",0.5,0
"赞同
",0.56,0
"何不食肉糜
",0.6820901570856495,1
"强洗
",0.35121072156432487,0
"怎么硕呢...英文就是这么神奇
",0.7231500110489301,1
"好尴尬
",0.44965775185203427,0
"这就能看完整版了？
",0.8628033120680265,1
"我觉得他好好看啊
",0.6280659780296179,0
"弹幕呢
",0.7500624229391235,1
"上价值没问题但是不能光上价值
",0.19743385895724586,-1
"带货
",0.40740381925430524,0
"6666666
",0.5,0
"仿佛回到了校招面试
",0.789869111552879,1
"明星有没面试过啥，不知人间疾苦，这问的很正常，也很对
",0.817191153474414,1
"导师还没学员的学校好就离谱
",0.9875275444628822,1
"金融行业颜值好高啊
",0.9932728380229651,1
"你在金融领域谈人品？
",0.9943203925788086,1
"金融研学费很高
",0.9974193969229398,1
"ECM翻错了吧
",0.45259998416109415,0
"中后台去前台.....
",0.27756769376637447,-1
"MD大佬
",0.7826653358894131,1
"情商
",0.7926448432462224,1
"理财自己就可以
",0.7037037037037039,1
"她有基本思路
",0.7450980392156863,1
"三中一华
",0.5,0
"有点难了
",0.45101663585951923,0
"想早点出来分担压力，不是说读研的钱！
",0.9592496892343914,1
"？？？？
",0.15789473684210542,-1
"加杠杆啊，怕什么
",0.33314585115516837,0
"固收交易员
",0.4737672181921908,0
"厉害
",0.35964912280701733,0
"买理财适合去面银行客户经理
",0.3304191602159344,-1
"这个不错啊
",0.8612132352941176,1
"的确很难，普通垃圾桶
",0.45302868560556564,0
"来了来了
",0.8333333333333333,1
"我都记不住这么多问题
",0.3560362446168287,0
"我这个小垃圾
",0.12811343325961733,-1
"金融版offer
",0.4737672181921908,0
"有时候可能经济压力是要挣钱
",0.8684973882721496,1
"金砖的学费直逼MBA
",0.4706770653874063,0
"10万还是便宜的
",0.6932383360162322,1
"的确，希望早点反哺家庭
",0.9213449880776112,1
"格局很大啊 以后都会有的
",0.5398603519968183,0
"10万这么贵
",0.46974507029245793,0
"讲话很有内容
",0.6011720190692932,0
"天啊  啊啊啊啊 好喜欢他们讲话
",0.9443538450282765,1
"我没了 这个也太难了
",0.16047130429231138,-1
"德州玩的好 应该更会玩这个
",0.905289004058131,1
"卖空气？
",0.5,0
"万物皆可区块链挂钩
",0.8941441990312612,1
"老师说的对，投资的本质就是为了赚钱。
",0.978299455497017,1
"哈哈哈～～成了一条线上的蚂蚱，
",0.7358307161327124,1
"不是一面 都先经过了简历塞选 线上面试 线下面试啥的 
",0.9649921465645025,1
"在学历突然让我自卑了
",0.9183923043159927,1
"尴尬
",0.32258064516129026,-1
"至于吗
",0.5262327818078083,0
"有几个名字好好听
",0.46316051870442376,0
"哇哦
",0.5262327818078083,0
"说挺容易的
",0.6186970394524838,0
"年轻人没钱
",0.5319973821095917,0
"许吉如？
",0.7746482917799924,1
"人家说啥都装，你去了还不知什么样子
",0.43631914767026736,0
"吐
",0.235294117647059,-1
"原因是你是后台哈哈哈哈
",0.8071959494232503,1
"外在和内在形象都太打动人了，他
",0.9950884959322921,1
"扩展的不算多，但是她根本就没有想到收益的事情，这个很致命
",0.6383402257534894,0
"哈哈哈哈被忽悠瘸了
",0.5572548627274936,0
"投行面投资 真的离谱
",0.9462773661975215,1
"HR这个口音，听着太难受了
",0.9093917011861832,1
"HR这个普通话...听着怎么怪怪的
",0.760379632587872,1
"可能想早点赚钱补贴家里呀，读研不仅是学费还有时间
",0.38370822721382136,0
"专门暂停看了一下各位导师的背景资料
",0.9915294917620913,1
"好好的节目请一些流量明星
",0.1328244330170436,-1
"香蕉人？
",0.6143256773727622,0
"呵呵呵
",0.6755407653910152,1
"呵呵呵
",0.6755407653910152,1
"呵呵呵
",0.6755407653910152,1
"和我想的一样
",0.5441789912779675,0
"长的很好看
",0.8467518265677068,1
"很不错啊小伙子
",0.9522241351333165,1
"限量
",0.875,1
"何不食肉糜
",0.6820901570856495,1
"卷
",0.47058823529411753,0
"啊？
",0.5262327818078083,0
"只是她自己而已，直接就把帽子扣到英美了？
",0.3525508139387006,0
"怕不是双子座？？
",0.07679126656036861,-1
"这个就离谱…
",0.3181478011827208,-1
"逻辑不通，，过分升华
",0.7253857580545702,1
"大实话
",0.19999999999999996,-1
"看不懂（＃－.－）
",0.4003567837764843,0
"会让我觉得逻辑上面比隔壁节目没有那么强
",0.42485959739209345,0
"对啊，呼兰在说什么。。。
",0.3277808629776544,-1
"也不一定就是读研的学费，也许是家里需要他挣钱养家
",0.9785842410023502,1
"感谢社会和国家的时候我哭了
",0.9755071250029417,1
"学硕分很高的。
",0.8533229618625275,1
"您不打算在中国工作吗？
",0.5915682798750923,0
"投行就得故事讲的好o(^▽^)o
",0.9696418272199513,1
"想到了公考面试
",0.9879049062674341,1
"跑题了吧这个一恋
",0.7826653358894131,1
"？？为啥不读学硕
",0.04058179521792282,-1
"读学硕还好吧
",0.9471226418497776,1
"这看行业吧。。。
",0.77447222643382,1
"。。。
",0.4843517138599106,0
"怎么感觉平常找实习也可能碰到这种问题。。很正常的疑问不是吗
",0.4665247948450645,0
"中后台？？？
",0.17077848505487847,-1
"这回答真不行
",0.10542269015063876,-1
"一个月实习。。。
",0.5746737400584517,0
"啥逻辑。。。。
",0.4776461232564042,0
"反方太难了。。。
",0.22787781926128403,-1
"哇来了来了
",0.8182313426953005,1
"哈哈哈哈买理财
",0.9270350343874145,1
"一阵见血
",0.43556572439111385,0
"这真是的拿到offer的人吗
",0.3055523631729362,-1
"可爱
",0.8088888888888889,1
"这个评价让在座的评委很尴尬，难道我们不是吗？
",0.018602219423337063,-1
"我天好帅！！
",0.1815338194903643,-1
"小哭包啊
",0.6617686401347012,0
"主要是人厉害 说的都在点上
",0.21844303913764307,-1
"长相也很重要
",0.880390071135067,1
"导师懵逼
",0.9628767075139404,1
"刚说这是挑战， 又说不是挑战，他应该也意识到了矛盾
",0.9248084889801998,1
"这个带教老师搞笑？这么短时间要扩展那么多
",0.39921626276513245,0
"什么叫太把自己当回事？都是打工的，而且未来自己也有投资机会，能力是综合的，不仅仅包括气场，表达，知识
",0.9998855258755736,1
"这场最精彩
",0.8672910184836371,1
"内心有柔软的一面，也有乐观坚韧的一面
",0.9995286494884992,1
"可以说是啥啥啥地方的空气 能卖
",0.22391082342607582,-1
"瑟瑟发抖
",0.8182313426953005,1
"在坐的女面试官感觉很尴尬
",0.8717742673122778,1
"这？
",0.5262327818078083,0
"你认为？
",0.5262327818078083,0
"。
",0.5262327818078083,0
"这声音剪辑哈哈哈哈
",0.7441157783785683,1
"那就不是投资是捐款了
",0.9622683442556301,1
"推动国际金融也不是不可以
",0.9436378930041898,1
"哥大精算硕士我的天
",0.3101395620501233,-1
"那个空的我会说自己
",0.5370225295207496,0
"他这样的家庭资源能读到北大已经不是遗憾了
",0.9399247047721052,1
"这认识一下午就能成了这？
",0.41398500543840344,0
"在国外呆的时间太长被英美的价值观忽悠傻了
",0.03873185333757889,-1
"音乐好像offer2
",0.5481276526208425,0
"笑死
",0.4913691286285672,0
"双子座吗
",0.5874127495371587,0
"这姑娘不错
",0.9571670489762449,1
"这是来募捐的，不是来要投资的
",0.7416045203662002,1
"张继强大佬啊
",0.625221103856468,0
"酷
",0.7368421052631581,1
"我也觉得应该看举牌顺序
",0.14157890364527814,-1
"美国疫情货币宽松，科技股成长股估值反而抬升
",0.9972581744079925,1
"这其实是气质吧，不完全看颜值hhh
",0.48960232388672353,0
"那为什么不读学硕呢…？
",0.8029426474674219,1
"其实读研有补贴的话学费也还好吧…？
",0.7649024045691438,1
"这个说法情商真的…在座还有三位女性呢，有点尴尬吧hhh
",0.3851858156729083,0
